"TIME","GEO","SEX","UNIT","AGE","Value","Flag and Footnotes"
"2018","NL230","Frauen","Anzahl","Insgesamt","205.758",""
"2018","NL3","Insgesamt","Anzahl","Insgesamt","8.190.014",""
"2018","NL3","Männer","Anzahl","Insgesamt","4.041.899",""
"2018","NL3","Frauen","Anzahl","Insgesamt","4.148.115",""
"2018","NL31","Insgesamt","Anzahl","Insgesamt","1.295.484",""
"2018","NL31","Männer","Anzahl","Insgesamt","635.951",""
"2018","NL31","Frauen","Anzahl","Insgesamt","659.533",""
"2018","NL310","Insgesamt","Anzahl","Insgesamt","1.295.484",""
"2018","NL310","Männer","Anzahl","Insgesamt","635.951",""
"2018","NL310","Frauen","Anzahl","Insgesamt","659.533",""
"2018","NL32","Insgesamt","Anzahl","Insgesamt","2.831.182",""
"2018","NL32","Männer","Anzahl","Insgesamt","1.397.944",""
"2018","NL32","Frauen","Anzahl","Insgesamt","1.433.238",""
"2018","NL321","Insgesamt","Anzahl","Insgesamt","374.461",""
"2018","NL321","Männer","Anzahl","Insgesamt","187.552",""
"2018","NL321","Frauen","Anzahl","Insgesamt","186.909",""
"2018","NL322","Insgesamt","Anzahl","Insgesamt",":",""
"2018","NL322","Männer","Anzahl","Insgesamt",":",""
"2018","NL322","Frauen","Anzahl","Insgesamt",":",""
"2018","NL323","Insgesamt","Anzahl","Insgesamt","197.182",""
"2018","NL323","Männer","Anzahl","Insgesamt","97.616",""
"2018","NL323","Frauen","Anzahl","Insgesamt","99.566",""
"2018","NL324","Insgesamt","Anzahl","Insgesamt","232.834",""
"2018","NL324","Männer","Anzahl","Insgesamt","113.251",""
"2018","NL324","Frauen","Anzahl","Insgesamt","119.583",""
"2018","NL325","Insgesamt","Anzahl","Insgesamt","170.860",""
"2018","NL325","Männer","Anzahl","Insgesamt","84.534",""
"2018","NL325","Frauen","Anzahl","Insgesamt","86.326",""
"2018","NL326","Insgesamt","Anzahl","Insgesamt",":",""
"2018","NL326","Männer","Anzahl","Insgesamt",":",""
"2018","NL326","Frauen","Anzahl","Insgesamt",":",""
"2018","NL327","Insgesamt","Anzahl","Insgesamt","252.974",""
"2018","NL327","Männer","Anzahl","Insgesamt","122.914",""
"2018","NL327","Frauen","Anzahl","Insgesamt","130.060",""
"2018","NL328","Insgesamt","Anzahl","Insgesamt","245.196",""
"2018","NL328","Männer","Anzahl","Insgesamt","121.644",""
"2018","NL328","Frauen","Anzahl","Insgesamt","123.552",""
"2018","NL329","Insgesamt","Anzahl","Insgesamt","1.357.675",""
"2018","NL329","Männer","Anzahl","Insgesamt","670.433",""
"2018","NL329","Frauen","Anzahl","Insgesamt","687.242",""
"2018","NL33","Insgesamt","Anzahl","Insgesamt","3.681.044",""
"2018","NL33","Männer","Anzahl","Insgesamt","1.818.321",""
"2018","NL33","Frauen","Anzahl","Insgesamt","1.862.723",""
"2018","NL332","Insgesamt","Anzahl","Insgesamt","864.129",""
"2018","NL332","Männer","Anzahl","Insgesamt","424.900",""
"2018","NL332","Frauen","Anzahl","Insgesamt","439.229",""
"2018","NL333","Insgesamt","Anzahl","Insgesamt","229.083",""
"2018","NL333","Männer","Anzahl","Insgesamt","117.857",""
"2018","NL333","Frauen","Anzahl","Insgesamt","111.226",""
"2018","NL337","Insgesamt","Anzahl","Insgesamt","424.657",""
"2018","NL337","Männer","Anzahl","Insgesamt","208.772",""
"2018","NL337","Frauen","Anzahl","Insgesamt","215.885",""
"2018","NL338","Insgesamt","Anzahl","Insgesamt",":",""
"2018","NL338","Männer","Anzahl","Insgesamt",":",""
"2018","NL338","Frauen","Anzahl","Insgesamt",":",""
"2018","NL339","Insgesamt","Anzahl","Insgesamt",":",""
"2018","NL339","Männer","Anzahl","Insgesamt",":",""
"2018","NL339","Frauen","Anzahl","Insgesamt",":",""
"2018","NL33A","Insgesamt","Anzahl","Insgesamt","404.109",""
"2018","NL33A","Männer","Anzahl","Insgesamt","199.815",""
"2018","NL33A","Frauen","Anzahl","Insgesamt","204.294",""
"2018","NL33B","Insgesamt","Anzahl","Insgesamt","327.821",""
"2018","NL33B","Männer","Anzahl","Insgesamt","162.809",""
"2018","NL33B","Frauen","Anzahl","Insgesamt","165.012",""
"2018","NL33C","Insgesamt","Anzahl","Insgesamt","1.431.245",""
"2018","NL33C","Männer","Anzahl","Insgesamt","704.168",""
"2018","NL33C","Frauen","Anzahl","Insgesamt","727.077",""
"2018","NL34","Insgesamt","Anzahl","Insgesamt","382.304",""
"2018","NL34","Männer","Anzahl","Insgesamt","189.683",""
"2018","NL34","Frauen","Anzahl","Insgesamt","192.621",""
"2018","NL341","Insgesamt","Anzahl","Insgesamt","105.438",""
"2018","NL341","Männer","Anzahl","Insgesamt","52.358",""
"2018","NL341","Frauen","Anzahl","Insgesamt","53.080",""
"2018","NL342","Insgesamt","Anzahl","Insgesamt","276.866",""
"2018","NL342","Männer","Anzahl","Insgesamt","137.325",""
"2018","NL342","Frauen","Anzahl","Insgesamt","139.541",""
"2018","NL4","Insgesamt","Anzahl","Insgesamt","3.645.484",""
"2018","NL4","Männer","Anzahl","Insgesamt","1.821.037",""
"2018","NL4","Frauen","Anzahl","Insgesamt","1.824.447",""
"2018","NL41","Insgesamt","Anzahl","Insgesamt","2.528.286",""
"2018","NL41","Männer","Anzahl","Insgesamt","1.266.093",""
"2018","NL41","Frauen","Anzahl","Insgesamt","1.262.193",""
"2018","NL411","Insgesamt","Anzahl","Insgesamt","631.423",""
"2018","NL411","Männer","Anzahl","Insgesamt","313.545",""
"2018","NL411","Frauen","Anzahl","Insgesamt","317.878",""
"2018","NL412","Insgesamt","Anzahl","Insgesamt","475.223",""
"2018","NL412","Männer","Anzahl","Insgesamt","237.209",""
"2018","NL412","Frauen","Anzahl","Insgesamt","238.014",""
"2018","NL413","Insgesamt","Anzahl","Insgesamt","654.822",""
"2018","NL413","Männer","Anzahl","Insgesamt","327.493",""
"2018","NL413","Frauen","Anzahl","Insgesamt","327.329",""
"2018","NL414","Insgesamt","Anzahl","Insgesamt","766.818",""
"2018","NL414","Männer","Anzahl","Insgesamt","387.846",""
"2018","NL414","Frauen","Anzahl","Insgesamt","378.972",""
"2018","NL42","Insgesamt","Anzahl","Insgesamt","1.117.198",""
"2018","NL42","Männer","Anzahl","Insgesamt","554.944",""
"2018","NL42","Frauen","Anzahl","Insgesamt","562.254",""
"2018","NL421","Insgesamt","Anzahl","Insgesamt","281.486",""
"2018","NL421","Männer","Anzahl","Insgesamt","141.537",""
"2018","NL421","Frauen","Anzahl","Insgesamt","139.949",""
"2018","NL422","Insgesamt","Anzahl","Insgesamt","236.687",""
"2018","NL422","Männer","Anzahl","Insgesamt","118.555",""
"2018","NL422","Frauen","Anzahl","Insgesamt","118.132",""
"2018","NL423","Insgesamt","Anzahl","Insgesamt","599.025",""
"2018","NL423","Männer","Anzahl","Insgesamt","294.852",""
"2018","NL423","Frauen","Anzahl","Insgesamt","304.173",""
"2018","AT","Insgesamt","Anzahl","Insgesamt","8.822.267",""
"2018","AT","Männer","Anzahl","Insgesamt","4.338.518",""
"2018","AT","Frauen","Anzahl","Insgesamt","4.483.749",""
"2018","AT1","Insgesamt","Anzahl","Insgesamt","3.852.119",""
"2018","AT1","Männer","Anzahl","Insgesamt","1.887.121",""
"2018","AT1","Frauen","Anzahl","Insgesamt","1.964.998",""
"2018","AT11","Insgesamt","Anzahl","Insgesamt","292.675",""
"2018","AT11","Männer","Anzahl","Insgesamt","143.659",""
"2018","AT11","Frauen","Anzahl","Insgesamt","149.016",""
"2018","AT111","Insgesamt","Anzahl","Insgesamt","37.661",""
"2018","AT111","Männer","Anzahl","Insgesamt","18.515",""
"2018","AT111","Frauen","Anzahl","Insgesamt","19.146",""
"2018","AT112","Insgesamt","Anzahl","Insgesamt","157.840",""
"2018","AT112","Männer","Anzahl","Insgesamt","77.364",""
"2018","AT112","Frauen","Anzahl","Insgesamt","80.476",""
"2018","AT113","Insgesamt","Anzahl","Insgesamt","97.174",""
"2018","AT113","Männer","Anzahl","Insgesamt","47.780",""
"2018","AT113","Frauen","Anzahl","Insgesamt","49.394",""
"2018","AT12","Insgesamt","Anzahl","Insgesamt","1.670.668",""
"2018","AT12","Männer","Anzahl","Insgesamt","822.697",""
"2018","AT12","Frauen","Anzahl","Insgesamt","847.971",""
"2018","AT121","Insgesamt","Anzahl","Insgesamt","246.050",""
"2018","AT121","Männer","Anzahl","Insgesamt","122.634",""
"2018","AT121","Frauen","Anzahl","Insgesamt","123.416",""
"2018","AT122","Insgesamt","Anzahl","Insgesamt","259.630",""
"2018","AT122","Männer","Anzahl","Insgesamt","127.595",""
"2018","AT122","Frauen","Anzahl","Insgesamt","132.035",""
"2018","AT123","Insgesamt","Anzahl","Insgesamt","154.885",""
"2018","AT123","Männer","Anzahl","Insgesamt","76.450",""
"2018","AT123","Frauen","Anzahl","Insgesamt","78.435",""
"2018","AT124","Insgesamt","Anzahl","Insgesamt","218.161",""
"2018","AT124","Männer","Anzahl","Insgesamt","108.228",""
"2018","AT124","Frauen","Anzahl","Insgesamt","109.933",""
"2018","AT125","Insgesamt","Anzahl","Insgesamt","124.893",""
"2018","AT125","Männer","Anzahl","Insgesamt","61.803",""
"2018","AT125","Frauen","Anzahl","Insgesamt","63.090",""
"2018","AT126","Insgesamt","Anzahl","Insgesamt","327.072",""
"2018","AT126","Männer","Anzahl","Insgesamt","160.577",""
"2018","AT126","Frauen","Anzahl","Insgesamt","166.495",""
"2018","AT127","Insgesamt","Anzahl","Insgesamt","339.977",""
"2018","AT127","Männer","Anzahl","Insgesamt","165.410",""
"2018","AT127","Frauen","Anzahl","Insgesamt","174.567",""
"2018","AT13","Insgesamt","Anzahl","Insgesamt","1.888.776",""
"2018","AT13","Männer","Anzahl","Insgesamt","920.765",""
"2018","AT13","Frauen","Anzahl","Insgesamt","968.011",""
"2018","AT130","Insgesamt","Anzahl","Insgesamt","1.888.776",""
"2018","AT130","Männer","Anzahl","Insgesamt","920.765",""
"2018","AT130","Frauen","Anzahl","Insgesamt","968.011",""
"2018","AT2","Insgesamt","Anzahl","Insgesamt","1.801.112",""
"2018","AT2","Männer","Anzahl","Insgesamt","885.541",""
"2018","AT2","Frauen","Anzahl","Insgesamt","915.571",""
"2018","AT21","Insgesamt","Anzahl","Insgesamt","560.898",""
"2018","AT21","Männer","Anzahl","Insgesamt","273.488",""
"2018","AT21","Frauen","Anzahl","Insgesamt","287.410",""
"2018","AT211","Insgesamt","Anzahl","Insgesamt","286.579",""
"2018","AT211","Männer","Anzahl","Insgesamt","138.253",""
"2018","AT211","Frauen","Anzahl","Insgesamt","148.326",""
"2018","AT212","Insgesamt","Anzahl","Insgesamt","124.389",""
"2018","AT212","Männer","Anzahl","Insgesamt","61.200",""
"2018","AT212","Frauen","Anzahl","Insgesamt","63.189",""
"2018","AT213","Insgesamt","Anzahl","Insgesamt","149.930",""
"2018","AT213","Männer","Anzahl","Insgesamt","74.035",""
"2018","AT213","Frauen","Anzahl","Insgesamt","75.895",""
"2018","AT22","Insgesamt","Anzahl","Insgesamt","1.240.214",""
"2018","AT22","Männer","Anzahl","Insgesamt","612.053",""
"2018","AT22","Frauen","Anzahl","Insgesamt","628.161",""
"2018","AT221","Insgesamt","Anzahl","Insgesamt","439.236",""
"2018","AT221","Männer","Anzahl","Insgesamt","216.556",""
"2018","AT221","Frauen","Anzahl","Insgesamt","222.680",""
"2018","AT222","Insgesamt","Anzahl","Insgesamt","80.082",""
"2018","AT222","Männer","Anzahl","Insgesamt","39.211",""
"2018","AT222","Frauen","Anzahl","Insgesamt","40.871",""
"2018","AT223","Insgesamt","Anzahl","Insgesamt","159.888",""
"2018","AT223","Männer","Anzahl","Insgesamt","78.449",""
"2018","AT223","Frauen","Anzahl","Insgesamt","81.439",""
"2018","AT224","Insgesamt","Anzahl","Insgesamt","266.518",""
"2018","AT224","Männer","Anzahl","Insgesamt","132.410",""
"2018","AT224","Frauen","Anzahl","Insgesamt","134.108",""
"2018","AT225","Insgesamt","Anzahl","Insgesamt","194.100",""
"2018","AT225","Männer","Anzahl","Insgesamt","95.950",""
"2018","AT225","Frauen","Anzahl","Insgesamt","98.150",""
"2018","AT226","Insgesamt","Anzahl","Insgesamt","100.390",""
"2018","AT226","Männer","Anzahl","Insgesamt","49.477",""
"2018","AT226","Frauen","Anzahl","Insgesamt","50.913",""
"2018","AT3","Insgesamt","Anzahl","Insgesamt","3.169.036",""
"2018","AT3","Männer","Anzahl","Insgesamt","1.565.856",""
"2018","AT3","Frauen","Anzahl","Insgesamt","1.603.180",""
"2018","AT31","Insgesamt","Anzahl","Insgesamt","1.473.576",""
"2018","AT31","Männer","Anzahl","Insgesamt","730.819",""
"2018","AT31","Frauen","Anzahl","Insgesamt","742.757",""
"2018","AT311","Insgesamt","Anzahl","Insgesamt","286.047",""
"2018","AT311","Männer","Anzahl","Insgesamt","143.112",""
"2018","AT311","Frauen","Anzahl","Insgesamt","142.935",""
"2018","AT312","Insgesamt","Anzahl","Insgesamt","587.029",""
"2018","AT312","Männer","Anzahl","Insgesamt","288.747",""
"2018","AT312","Frauen","Anzahl","Insgesamt","298.282",""
"2018","AT313","Insgesamt","Anzahl","Insgesamt","208.483",""
"2018","AT313","Männer","Anzahl","Insgesamt","105.082",""
"2018","AT313","Frauen","Anzahl","Insgesamt","103.401",""
"2018","AT314","Insgesamt","Anzahl","Insgesamt","155.445",""
"2018","AT314","Männer","Anzahl","Insgesamt","77.183",""
"2018","AT314","Frauen","Anzahl","Insgesamt","78.262",""
"2018","AT315","Insgesamt","Anzahl","Insgesamt","236.572",""
"2018","AT315","Männer","Anzahl","Insgesamt","116.695",""
"2018","AT315","Frauen","Anzahl","Insgesamt","119.877",""
"2018","AT32","Insgesamt","Anzahl","Insgesamt","552.579",""
"2018","AT32","Männer","Anzahl","Insgesamt","270.326",""
"2018","AT32","Frauen","Anzahl","Insgesamt","282.253",""
"2018","AT321","Insgesamt","Anzahl","Insgesamt","20.344",""
"2018","AT321","Männer","Anzahl","Insgesamt","10.112",""
"2018","AT321","Frauen","Anzahl","Insgesamt","10.232",""
"2018","AT322","Insgesamt","Anzahl","Insgesamt","167.438",""
"2018","AT322","Männer","Anzahl","Insgesamt","82.478",""
"2018","AT322","Frauen","Anzahl","Insgesamt","84.960",""
"2018","AT323","Insgesamt","Anzahl","Insgesamt","364.797",""
"2018","AT323","Männer","Anzahl","Insgesamt","177.736",""
"2018","AT323","Frauen","Anzahl","Insgesamt","187.061",""
"2018","AT33","Insgesamt","Anzahl","Insgesamt","751.140",""
"2018","AT33","Männer","Anzahl","Insgesamt","370.406",""
"2018","AT33","Frauen","Anzahl","Insgesamt","380.734",""
"2018","AT331","Insgesamt","Anzahl","Insgesamt","32.532",""
"2018","AT331","Männer","Anzahl","Insgesamt","16.129",""
"2018","AT331","Frauen","Anzahl","Insgesamt","16.403",""
"2018","AT332","Insgesamt","Anzahl","Insgesamt","310.297",""
"2018","AT332","Männer","Anzahl","Insgesamt","152.384",""
"2018","AT332","Frauen","Anzahl","Insgesamt","157.913",""
"2018","AT333","Insgesamt","Anzahl","Insgesamt","48.833",""
"2018","AT333","Männer","Anzahl","Insgesamt","24.214",""
"2018","AT333","Frauen","Anzahl","Insgesamt","24.619",""
"2018","AT334","Insgesamt","Anzahl","Insgesamt","103.949",""
"2018","AT334","Männer","Anzahl","Insgesamt","51.753",""
"2018","AT334","Frauen","Anzahl","Insgesamt","52.196",""
"2018","AT335","Insgesamt","Anzahl","Insgesamt","255.529",""
"2018","AT335","Männer","Anzahl","Insgesamt","125.926",""
"2018","AT335","Frauen","Anzahl","Insgesamt","129.603",""
"2018","AT34","Insgesamt","Anzahl","Insgesamt","391.741",""
"2018","AT34","Männer","Anzahl","Insgesamt","194.305",""
"2018","AT34","Frauen","Anzahl","Insgesamt","197.436",""
"2018","AT341","Insgesamt","Anzahl","Insgesamt","91.399",""
"2018","AT341","Männer","Anzahl","Insgesamt","45.809",""
"2018","AT341","Frauen","Anzahl","Insgesamt","45.590",""
"2018","AT342","Insgesamt","Anzahl","Insgesamt","300.342",""
"2018","AT342","Männer","Anzahl","Insgesamt","148.496",""
"2018","AT342","Frauen","Anzahl","Insgesamt","151.846",""
"2018","PL","Insgesamt","Anzahl","Insgesamt","37.976.687",""
"2018","PL","Männer","Anzahl","Insgesamt","18.380.299",""
"2018","PL","Frauen","Anzahl","Insgesamt","19.596.388",""
"2018","PL1","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL1","Männer","Anzahl","Insgesamt",":",""
"2018","PL1","Frauen","Anzahl","Insgesamt",":",""
"2018","PL11","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL11","Männer","Anzahl","Insgesamt",":",""
"2018","PL11","Frauen","Anzahl","Insgesamt",":",""
"2018","PL113","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL113","Männer","Anzahl","Insgesamt",":",""
"2018","PL113","Frauen","Anzahl","Insgesamt",":",""
"2018","PL114","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL114","Männer","Anzahl","Insgesamt",":",""
"2018","PL114","Frauen","Anzahl","Insgesamt",":",""
"2018","PL115","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL115","Männer","Anzahl","Insgesamt",":",""
"2018","PL115","Frauen","Anzahl","Insgesamt",":",""
"2018","PL116","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL116","Männer","Anzahl","Insgesamt",":",""
"2018","PL116","Frauen","Anzahl","Insgesamt",":",""
"2018","PL117","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL117","Männer","Anzahl","Insgesamt",":",""
"2018","PL117","Frauen","Anzahl","Insgesamt",":",""
"2018","PL12","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL12","Männer","Anzahl","Insgesamt",":",""
"2018","PL12","Frauen","Anzahl","Insgesamt",":",""
"2018","PL127","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL127","Männer","Anzahl","Insgesamt",":",""
"2018","PL127","Frauen","Anzahl","Insgesamt",":",""
"2018","PL128","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL128","Männer","Anzahl","Insgesamt",":",""
"2018","PL128","Frauen","Anzahl","Insgesamt",":",""
"2018","PL129","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL129","Männer","Anzahl","Insgesamt",":",""
"2018","PL129","Frauen","Anzahl","Insgesamt",":",""
"2018","PL12A","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL12A","Männer","Anzahl","Insgesamt",":",""
"2018","PL12A","Frauen","Anzahl","Insgesamt",":",""
"2018","PL12B","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL12B","Männer","Anzahl","Insgesamt",":",""
"2018","PL12B","Frauen","Anzahl","Insgesamt",":",""
"2018","PL12C","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL12C","Männer","Anzahl","Insgesamt",":",""
"2018","PL12C","Frauen","Anzahl","Insgesamt",":",""
"2018","PL12D","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL12D","Männer","Anzahl","Insgesamt",":",""
"2018","PL12D","Frauen","Anzahl","Insgesamt",":",""
"2018","PL12E","Insgesamt","Anzahl","Insgesamt",":",""
"2018","PL12E","Männer","Anzahl","Insgesamt",":",""
"2018","PL12E","Frauen","Anzahl","Insgesamt",":",""
"2018","PL2","Insgesamt","Anzahl","Insgesamt","7.850.361",""
"2018","PL2","Männer","Anzahl","Insgesamt","3.797.633",""
"2018","PL2","Frauen","Anzahl","Insgesamt","4.052.728",""
"2018","PL21","Insgesamt","Anzahl","Insgesamt","3.349.498",""
"2018","PL21","Männer","Anzahl","Insgesamt","1.625.979",""
"2018","PL21","Frauen","Anzahl","Insgesamt","1.723.519",""
"2018","PL213","Insgesamt","Anzahl","Insgesamt","760.626",""
"2018","PL213","Männer","Anzahl","Insgesamt","355.441",""
"2018","PL213","Frauen","Anzahl","Insgesamt","405.185",""
"2018","PL214","Insgesamt","Anzahl","Insgesamt","720.177",""
"2018","PL214","Männer","Anzahl","Insgesamt","353.870",""
"2018","PL214","Frauen","Anzahl","Insgesamt","366.307",""
"2018","PL217","Insgesamt","Anzahl","Insgesamt","452.857",""
"2018","PL217","Männer","Anzahl","Insgesamt","222.125",""
"2018","PL217","Frauen","Anzahl","Insgesamt","230.732",""
"2018","PL218","Insgesamt","Anzahl","Insgesamt","532.952",""
"2018","PL218","Männer","Anzahl","Insgesamt","263.839",""
"2018","PL218","Frauen","Anzahl","Insgesamt","269.113",""
"2018","PL219","Insgesamt","Anzahl","Insgesamt","335.345",""
"2018","PL219","Männer","Anzahl","Insgesamt","164.096",""
"2018","PL219","Frauen","Anzahl","Insgesamt","171.249",""
"2018","PL21A","Insgesamt","Anzahl","Insgesamt","547.541",""
"2018","PL21A","Männer","Anzahl","Insgesamt","266.608",""
"2018","PL21A","Frauen","Anzahl","Insgesamt","280.933",""
"2018","PL22","Insgesamt","Anzahl","Insgesamt","4.500.863",""
"2018","PL22","Männer","Anzahl","Insgesamt","2.171.654",""
"2018","PL22","Frauen","Anzahl","Insgesamt","2.329.209",""
"2018","PL224","Insgesamt","Anzahl","Insgesamt","512.128",""
"2018","PL224","Männer","Anzahl","Insgesamt","246.226",""
"2018","PL224","Frauen","Anzahl","Insgesamt","265.902",""
"2018","PL225","Insgesamt","Anzahl","Insgesamt","660.324",""
"2018","PL225","Männer","Anzahl","Insgesamt","319.492",""
"2018","PL225","Frauen","Anzahl","Insgesamt","340.832",""
"2018","PL227","Insgesamt","Anzahl","Insgesamt","623.305",""
"2018","PL227","Männer","Anzahl","Insgesamt","303.919",""
"2018","PL227","Frauen","Anzahl","Insgesamt","319.386",""
"2018","PL228","Insgesamt","Anzahl","Insgesamt","432.570",""
"2018","PL228","Männer","Anzahl","Insgesamt","208.950",""
"2018","PL228","Frauen","Anzahl","Insgesamt","223.620",""
"2018","PL229","Insgesamt","Anzahl","Insgesamt","465.435",""
"2018","PL229","Männer","Anzahl","Insgesamt","224.725",""
"2018","PL229","Frauen","Anzahl","Insgesamt","240.710",""
"2018","PL22A","Insgesamt","Anzahl","Insgesamt","736.454",""
"2018","PL22A","Männer","Anzahl","Insgesamt","352.937",""
"2018","PL22A","Frauen","Anzahl","Insgesamt","383.517",""
